Hardware,Num of Hardware,Framework,Model,Input Output Length,Batch Size,Latency,Throughput
Nvidia H100 GPU,2,vLLM,meta-llama/Llama-2-7b-hf,128,16,0.9417750379342276,4349.233983717097
Nvidia H100 GPU,2,vLLM,meta-llama/Llama-2-7b-hf,128,32,1.1358229814989802,7212.391484797013
Nvidia H100 GPU,2,vLLM,meta-llama/Llama-2-7b-hf,128,64,1.5933079864994701,10283.008770950793
Nvidia H100 GPU,2,vLLM,meta-llama/Llama-2-7b-hf,256,1,1.5562190776351297,329.0025211476319
Nvidia H100 GPU,2,vLLM,meta-llama/Llama-2-7b-hf,256,16,1.9630577734331989,4173.08146039583
Nvidia H100 GPU,2,vLLM,meta-llama/Llama-2-7b-hf,256,32,2.4505201959332528,6685.927350115285
Nvidia H100 GPU,2,vLLM,meta-llama/Llama-2-7b-hf,256,64,3.521886664198246,9304.104056812288
Nvidia H100 GPU,2,vLLM,meta-llama/Llama-2-7b-hf,512,1,3.094899198799006,330.8669957319997
Nvidia H100 GPU,2,vLLM,meta-llama/Llama-2-7b-hf,512,16,4.243725878366968,3860.7583217191072
Nvidia H100 GPU,2,vLLM,meta-llama/Llama-2-7b-hf,512,32,5.570470460667275,5882.447493685262
Nvidia H100 GPU,2,vLLM,meta-llama/Llama-2-7b-hf,512,64,8.28738822239878,7907.919629355874
Nvidia H100 GPU,2,vLLM,meta-llama/Llama-2-7b-hf,1024,1,6.225201309402474,328.98534492478564
Nvidia H100 GPU,2,vLLM,meta-llama/Llama-2-7b-hf,1024,16,9.795571773602084,3345.1850241459015
Nvidia H100 GPU,2,vLLM,meta-llama/Llama-2-7b-hf,1024,32,13.57582969146509,4827.402927807901
Nvidia H100 GPU,2,vLLM,meta-llama/Llama-2-7b-hf,1024,64,21.609862971300995,6065.378580792962
Nvidia H100 GPU,2,vLLM,meta-llama/Llama-2-7b-hf,2048,1,12.709176429033201,322.2868155833435
Nvidia H100 GPU,2,vLLM,meta-llama/Llama-2-7b-hf,2048,16,24.836049650030326,2638.744926165018
Nvidia H100 GPU,2,vLLM,meta-llama/Llama-2-7b-hf,2048,32,37.19599263716664,3523.820463095571
Nvidia H100 GPU,2,vLLM,meta-llama/Llama-2-7b-hf,2048,64,64.12936088026423,4087.7376041443545
Nvidia H100 GPU,4,vLLM,meta-llama/Llama-2-7b-hf,128,1,0.754542034966289,339.2786460351906
Nvidia H100 GPU,4,vLLM,meta-llama/Llama-2-7b-hf,128,16,0.7915845674646941,5174.431347390673
Nvidia H100 GPU,4,vLLM,meta-llama/Llama-2-7b-hf,128,32,0.9450242847621363,8668.56030272485
Nvidia H100 GPU,4,vLLM,meta-llama/Llama-2-7b-hf,128,64,1.3062820647687963,12542.467237273035
Nvidia H100 GPU,4,vLLM,meta-llama/Llama-2-7b-hf,256,1,1.5012998656612278,341.0377977849857
Nvidia H100 GPU,4,vLLM,meta-llama/Llama-2-7b-hf,256,16,1.6056090829040235,5102.113638509905
Nvidia H100 GPU,4,vLLM,meta-llama/Llama-2-7b-hf,256,32,1.9680652707679351,8324.92714716062
Nvidia H100 GPU,4,vLLM,meta-llama/Llama-2-7b-hf,256,64,2.8340893878630595,11562.09121008265
Nvidia H100 GPU,4,vLLM,meta-llama/Llama-2-7b-hf,512,1,3.00844615509947,340.37504652169616
Nvidia H100 GPU,4,vLLM,meta-llama/Llama-2-7b-hf,512,16,3.4655658620312653,4727.655064791317
Nvidia H100 GPU,4,vLLM,meta-llama/Llama-2-7b-hf,512,32,4.343092010102312,7544.855122520895
Nvidia H100 GPU,4,vLLM,meta-llama/Llama-2-7b-hf,512,64,6.566073851603627,9981.002571878505
Nvidia H100 GPU,4,vLLM,meta-llama/Llama-2-7b-hf,1024,1,5.956140632769287,343.84681730521686
Nvidia H100 GPU,4,vLLM,meta-llama/Llama-2-7b-hf,1024,16,7.8739153494350225,4161.589062848028
Nvidia H100 GPU,4,vLLM,meta-llama/Llama-2-7b-hf,1024,32,10.170529633130839,6443.715555039956
Nvidia H100 GPU,4,vLLM,meta-llama/Llama-2-7b-hf,1024,64,15.86913727009669,8259.554238464369
Nvidia H100 GPU,4,vLLM,meta-llama/Llama-2-7b-hf,2048,1,11.927922935066938,343.3959141333951
Nvidia H100 GPU,4,vLLM,meta-llama/Llama-2-7b-hf,2048,16,18.211737835301513,3598.558281075486
Nvidia H100 GPU,4,vLLM,meta-llama/Llama-2-7b-hf,2048,32,26.28123951330102,4987.283797389542
Nvidia H100 GPU,4,vLLM,meta-llama/Llama-2-7b-hf,2048,64,43.22119466093524,6065.1724705086535
Nvidia H100 GPU,4,vLLM,meta-llama/Llama-2-70b-hf,128,1,2.37026520420089,108.0047918461967
Nvidia H100 GPU,4,vLLM,meta-llama/Llama-2-70b-hf,128,16,2.7917186753669134,1467.1965467514974
Nvidia H100 GPU,4,vLLM,meta-llama/Llama-2-70b-hf,128,32,3.239108285633847,2529.091119408792
Nvidia H100 GPU,4,vLLM,meta-llama/Llama-2-70b-hf,128,64,3.7581216053988706,4359.624759471048
Nvidia H100 GPU,4,vLLM,meta-llama/Llama-2-70b-hf,256,1,4.743719636100772,107.93217965572101
Nvidia H100 GPU,4,vLLM,meta-llama/Llama-2-70b-hf,256,16,5.716673531835355,1433.0011945548224
Nvidia H100 GPU,4,vLLM,meta-llama/Llama-2-70b-hf,256,32,6.67170996866965,2455.742242534412
Nvidia H100 GPU,4,vLLM,meta-llama/Llama-2-70b-hf,256,64,7.777536968930508,4213.159015624189
Nvidia H100 GPU,4,vLLM,meta-llama/Llama-2-70b-hf,512,1,9.502470675498868,107.76144804532547
Nvidia H100 GPU,4,vLLM,meta-llama/Llama-2-70b-hf,512,16,11.766064404265489,1392.4792043514904
Nvidia H100 GPU,4,vLLM,meta-llama/Llama-2-70b-hf,512,32,13.901931051300684,2357.0826152913614
Nvidia H100 GPU,4,vLLM,meta-llama/Llama-2-70b-hf,512,64,16.14936491253611,4058.11623893191
Nvidia H100 GPU,4,vLLM,meta-llama/Llama-2-70b-hf,1024,1,18.91847685233127,108.2539580742004
Nvidia H100 GPU,4,vLLM,meta-llama/Llama-2-70b-hf,1024,16,23.850443689534828,1373.8947764052728
Nvidia H100 GPU,4,vLLM,meta-llama/Llama-2-70b-hf,1024,32,28.854511220098356,2271.256632978467
Nvidia H100 GPU,4,vLLM,meta-llama/Llama-2-70b-hf,1024,64,35.13620936707108,3730.3967149865043
Nvidia H100 GPU,4,vLLM,meta-llama/Llama-2-70b-hf,2048,1,38.0234149505685,107.72309655313481
Nvidia H100 GPU,4,vLLM,meta-llama/Llama-2-70b-hf,2048,16,48.63334936696337,1347.5526743078608
Nvidia H100 GPU,4,vLLM,meta-llama/Llama-2-70b-hf,2048,32,60.28262664083643,2174.291455163795
Nvidia H100 GPU,4,vLLM,meta-llama/Llama-2-70b-hf,2048,64,78.65297985596892,3332.918860544685
Nvidia H100 GPU,1,vLLM,meta-llama/Meta-Llama-3-8B,128,1,0.9939330658666686,257.5626154229798
Nvidia H100 GPU,1,vLLM,meta-llama/Meta-Llama-3-8B,128,16,1.1650919041333434,3515.602490643706
Nvidia H100 GPU,1,vLLM,meta-llama/Meta-Llama-3-8B,128,32,1.3065569956999903,6269.914000660278
Nvidia H100 GPU,1,vLLM,meta-llama/Meta-Llama-3-8B,128,64,1.6882608920667432,9704.661214975464
Nvidia H100 GPU,1,vLLM,meta-llama/Meta-Llama-3-8B,256,1,2.0030178828333316,255.6142930065906
Nvidia H100 GPU,1,vLLM,meta-llama/Meta-Llama-3-8B,256,16,2.3995376597333538,3413.9910106309094
Nvidia H100 GPU,1,vLLM,meta-llama/Meta-Llama-3-8B,256,32,2.7141570337,6036.496708396036
Nvidia H100 GPU,1,vLLM,meta-llama/Meta-Llama-3-8B,256,64,3.632357393333344,9021.138740406115
Nvidia H100 GPU,1,vLLM,meta-llama/Meta-Llama-3-8B,512,1,4.026788353533334,254.29695084458163
Nvidia H100 GPU,1,vLLM,meta-llama/Meta-Llama-3-8B,512,16,5.043239996999993,3248.705199384947
Nvidia H100 GPU,1,vLLM,meta-llama/Meta-Llama-3-8B,512,32,5.800073783300059,5649.583302603444
Nvidia H100 GPU,1,vLLM,meta-llama/Meta-Llama-3-8B,512,64,7.896366206099993,8299.513762339571
Nvidia H100 GPU,1,vLLM,meta-llama/Meta-Llama-3-8B,1024,1,8.097759872433327,252.90945054716576
Nvidia H100 GPU,1,vLLM,meta-llama/Meta-Llama-3-8B,1024,16,11.024687729899984,2972.23838015204
Nvidia H100 GPU,1,vLLM,meta-llama/Meta-Llama-3-8B,1024,32,13.05667387020006,5019.348775309177
Nvidia H100 GPU,1,vLLM,meta-llama/Meta-Llama-3-8B,1024,64,18.808667415499894,6968.70209380096
Nvidia H100 GPU,1,vLLM,meta-llama/Meta-Llama-3-8B,2048,1,16.3022289824,251.2539852324532
Nvidia H100 GPU,1,vLLM,meta-llama/Meta-Llama-3-8B,2048,16,25.529886069100016,2567.030648809718
Nvidia H100 GPU,1,vLLM,meta-llama/Meta-Llama-3-8B,2048,32,31.67442193350007,4138.102355117436
Nvidia H100 GPU,1,vLLM,meta-llama/Meta-Llama-3-8B,2048,64,48.215153490166664,5436.96288457245
Nvidia H100 GPU,2,vLLM,meta-llama/Meta-Llama-3-8B,128,1,0.8513888119001422,300.6851821656611
Nvidia H100 GPU,2,vLLM,meta-llama/Meta-Llama-3-8B,128,16,0.9955726891665715,4114.2149082342785
Nvidia H100 GPU,2,vLLM,meta-llama/Meta-Llama-3-8B,128,32,1.1632230789333335,7042.501260817487
Nvidia H100 GPU,2,vLLM,meta-llama/Meta-Llama-3-8B,128,64,1.5383031197666546,10650.696725158623
Nvidia H100 GPU,2,vLLM,meta-llama/Meta-Llama-3-8B,256,1,1.6839098438331348,304.0542828792538
Nvidia H100 GPU,2,vLLM,meta-llama/Meta-Llama-3-8B,256,16,2.047098684666586,4001.761156587447
Nvidia H100 GPU,2,vLLM,meta-llama/Meta-Llama-3-8B,256,32,2.3930460255001282,6846.5043402480605
Nvidia H100 GPU,2,vLLM,meta-llama/Meta-Llama-3-8B,256,64,3.1879365113666913,10278.749242077009
Nvidia H100 GPU,2,vLLM,meta-llama/Meta-Llama-3-8B,512,1,3.3949981399335227,301.6201947079862
Nvidia H100 GPU,2,vLLM,meta-llama/Meta-Llama-3-8B,512,16,4.340176437066597,3774.961741203656
Nvidia H100 GPU,2,vLLM,meta-llama/Meta-Llama-3-8B,512,32,5.095108680766619,6431.266152122524
Nvidia H100 GPU,2,vLLM,meta-llama/Meta-Llama-3-8B,512,64,6.912535106466627,9480.747510228417
Nvidia H100 GPU,2,vLLM,meta-llama/Meta-Llama-3-8B,1024,1,6.686563804766471,306.28586816745803
Nvidia H100 GPU,2,vLLM,meta-llama/Meta-Llama-3-8B,1024,16,9.667587390266393,3389.4702656623276
Nvidia H100 GPU,2,vLLM,meta-llama/Meta-Llama-3-8B,1024,32,11.389932370566628,5753.853303761074
Nvidia H100 GPU,2,vLLM,meta-llama/Meta-Llama-3-8B,1024,64,15.714480218799812,8340.842215270584
Nvidia H100 GPU,2,vLLM,meta-llama/Meta-Llama-3-8B,2048,1,13.56188733166661,302.02286008054057
Nvidia H100 GPU,2,vLLM,meta-llama/Meta-Llama-3-8B,2048,16,20.677396357899973,3169.4512628985526
Nvidia H100 GPU,2,vLLM,meta-llama/Meta-Llama-3-8B,2048,32,27.127235208566464,4831.749309955811
Nvidia H100 GPU,2,vLLM,meta-llama/Meta-Llama-3-8B,2048,64,39.61259590729981,6617.693034141498
Nvidia H100 GPU,4,vLLM,meta-llama/Meta-Llama-3-8B,128,1,0.7601874539999699,336.7590436450562
Nvidia H100 GPU,4,vLLM,meta-llama/Meta-Llama-3-8B,128,16,0.8076176084334292,5071.707151042915
Nvidia H100 GPU,4,vLLM,meta-llama/Meta-Llama-3-8B,128,32,0.9693488927002666,8451.033535696271
Nvidia H100 GPU,4,vLLM,meta-llama/Meta-Llama-3-8B,128,64,1.307861580499836,12527.319591220346
Nvidia H100 GPU,4,vLLM,meta-llama/Meta-Llama-3-8B,256,1,1.502135584100324,340.84806020133846
Nvidia H100 GPU,4,vLLM,meta-llama/Meta-Llama-3-8B,256,16,1.6652704271994783,4919.321130188246
Nvidia H100 GPU,4,vLLM,meta-llama/Meta-Llama-3-8B,256,32,2.0003514357992875,8190.560771864263
Nvidia H100 GPU,4,vLLM,meta-llama/Meta-Llama-3-8B,256,64,2.74112284029931,11954.22529711291
Nvidia H100 GPU,4,vLLM,meta-llama/Meta-Llama-3-8B,512,1,2.998912496666647,341.4571119158018
Nvidia H100 GPU,4,vLLM,meta-llama/Meta-Llama-3-8B,512,16,3.5838252178671004,4571.65151869512
Nvidia H100 GPU,4,vLLM,meta-llama/Meta-Llama-3-8B,512,32,4.269581067133671,7674.757660005829
Nvidia H100 GPU,4,vLLM,meta-llama/Meta-Llama-3-8B,512,64,5.968770392832812,10979.81588949952
Nvidia H100 GPU,4,vLLM,meta-llama/Meta-Llama-3-8B,1024,1,6.015810023066418,340.43628242038136
Nvidia H100 GPU,4,vLLM,meta-llama/Meta-Llama-3-8B,1024,16,7.79180135259982,4205.446021678491
Nvidia H100 GPU,4,vLLM,meta-llama/Meta-Llama-3-8B,1024,32,9.705236703433547,6752.643135104008
Nvidia H100 GPU,4,vLLM,meta-llama/Meta-Llama-3-8B,1024,64,13.650695801195495,9601.854873106251
Nvidia H100 GPU,4,vLLM,meta-llama/Meta-Llama-3-8B,2048,1,11.986616847833284,341.71443468975133
Nvidia H100 GPU,4,vLLM,meta-llama/Meta-Llama-3-8B,2048,16,16.249827855200177,4033.02733936517
Nvidia H100 GPU,4,vLLM,meta-llama/Meta-Llama-3-8B,2048,32,21.93011702133129,5976.803492316391
Nvidia H100 GPU,4,vLLM,meta-llama/Meta-Llama-3-8B,2048,64,33.342673203899174,7862.117065327091
Nvidia H100 GPU,4,vLLM,meta-llama/Meta-Llama-3-70B,128,1,2.4624011069999843,103.96356599753658
Nvidia H100 GPU,4,vLLM,meta-llama/Meta-Llama-3-70B,128,16,2.7512880410000435,1488.7572435022753
Nvidia H100 GPU,4,vLLM,meta-llama/Meta-Llama-3-70B,128,32,3.2808148599666915,2496.9406533604792
Nvidia H100 GPU,4,vLLM,meta-llama/Meta-Llama-3-70B,128,64,3.750785323233322,4368.151890355686
Nvidia H100 GPU,4,vLLM,meta-llama/Meta-Llama-3-70B,256,1,4.875953516300009,105.00510275342369
Nvidia H100 GPU,4,vLLM,meta-llama/Meta-Llama-3-70B,256,16,5.61637211300008,1458.5928131503567
Nvidia H100 GPU,4,vLLM,meta-llama/Meta-Llama-3-70B,256,32,6.71108622076675,2441.3335577929897
Nvidia H100 GPU,4,vLLM,meta-llama/Meta-Llama-3-70B,256,64,7.754484383933474,4225.683923987526
Nvidia H100 GPU,4,vLLM,meta-llama/Meta-Llama-3-70B,512,1,9.817236434833323,104.30633985412265
Nvidia H100 GPU,4,vLLM,meta-llama/Meta-Llama-3-70B,512,16,11.719872512799915,1397.967425166625
Nvidia H100 GPU,4,vLLM,meta-llama/Meta-Llama-3-70B,512,32,14.038091874233336,2334.22036937549
Nvidia H100 GPU,4,vLLM,meta-llama/Meta-Llama-3-70B,512,64,16.223699957499957,4039.5224376486176
Nvidia H100 GPU,4,vLLM,meta-llama/Meta-Llama-3-70B,1024,1,19.609760039433322,104.43778995161955
Nvidia H100 GPU,4,vLLM,meta-llama/Meta-Llama-3-70B,1024,16,24.695051089999954,1326.905535873506
Nvidia H100 GPU,4,vLLM,meta-llama/Meta-Llama-3-70B,1024,32,30.23500176669992,2167.5540324320314
Nvidia H100 GPU,4,vLLM,meta-llama/Meta-Llama-3-70B,1024,64,35.082811953,3736.074524915378
Nvidia H100 GPU,4,vLLM,meta-llama/Meta-Llama-3-70B,2048,1,39.29973592019998,104.22461892154
Nvidia H100 GPU,4,vLLM,meta-llama/Meta-Llama-3-70B,2048,16,50.37927148396678,1300.8524750274892
Nvidia H100 GPU,4,vLLM,meta-llama/Meta-Llama-3-70B,2048,32,64.33879160716697,2037.2157562468012
Nvidia H100 GPU,4,vLLM,meta-llama/Meta-Llama-3-70B,2048,64,80.21554280686638,3267.995089569608
Nvidia H100 GPU,1,vLLM,mistralai/Mistral-7B-v0.1,128,1,0.9438365818340875,271.2333945591876
Nvidia H100 GPU,1,vLLM,mistralai/Mistral-7B-v0.1,128,16,1.1241627269327485,3643.6006121425494
Nvidia H100 GPU,1,vLLM,mistralai/Mistral-7B-v0.1,128,32,1.4417426175331154,5682.012795055521
Nvidia H100 GPU,1,vLLM,mistralai/Mistral-7B-v0.1,128,64,1.870611174768419,8758.634729116451
Nvidia H100 GPU,1,vLLM,mistralai/Mistral-7B-v0.1,256,1,1.93447654240202,264.67108221651256
Nvidia H100 GPU,1,vLLM,mistralai/Mistral-7B-v0.1,256,16,2.347955059937279,3488.9935245263314
Nvidia H100 GPU,1,vLLM,mistralai/Mistral-7B-v0.1,256,32,3.2554095536994283,5032.853694669943
Nvidia H100 GPU,1,vLLM,mistralai/Mistral-7B-v0.1,256,64,4.331965000903195,7564.2347048436495
Nvidia H100 GPU,1,vLLM,mistralai/Mistral-7B-v0.1,512,1,3.954228166701311,258.9633063218604
Nvidia H100 GPU,1,vLLM,mistralai/Mistral-7B-v0.1,512,16,5.042441163835853,3249.2198654701747
Nvidia H100 GPU,1,vLLM,mistralai/Mistral-7B-v0.1,512,32,8.015398419333117,4088.131155272791
Nvidia H100 GPU,1,vLLM,mistralai/Mistral-7B-v0.1,512,64,10.982790822835522,5967.153618526261
Nvidia H100 GPU,1,vLLM,mistralai/Mistral-7B-v0.1,1024,1,7.924012167198816,258.4549287389572
Nvidia H100 GPU,1,vLLM,mistralai/Mistral-7B-v0.1,1024,16,11.292688895500032,2901.7004101704742
Nvidia H100 GPU,1,vLLM,mistralai/Mistral-7B-v0.1,1024,32,21.967821723632127,2983.2725713309537
Nvidia H100 GPU,1,vLLM,mistralai/Mistral-7B-v0.1,1024,64,31.238526376735535,4195.84452926096
Nvidia H100 GPU,1,vLLM,mistralai/Mistral-7B-v0.1,2048,1,15.991790222528895,256.1314238745855
Nvidia H100 GPU,1,vLLM,mistralai/Mistral-7B-v0.1,2048,16,26.759530431202922,2449.071375467105
Nvidia H100 GPU,1,vLLM,mistralai/Mistral-7B-v0.1,2048,32,67.21894816673594,1949.9263760402378
Nvidia H100 GPU,1,vLLM,mistralai/Mistral-7B-v0.1,2048,64,99.46325900829882,2635.586271892898
Nvidia H100 GPU,2,vLLM,mistralai/Mistral-7B-v0.1,128,1,0.7835495617657823,326.71832452191865
Nvidia H100 GPU,2,vLLM,mistralai/Mistral-7B-v0.1,128,16,0.9671892022704317,4234.952158672605
Nvidia H100 GPU,2,vLLM,mistralai/Mistral-7B-v0.1,128,32,1.1291267613327363,7255.164150330455
Nvidia H100 GPU,2,vLLM,mistralai/Mistral-7B-v0.1,128,64,1.6448963776017385,9960.505855017991
Nvidia H100 GPU,2,vLLM,mistralai/Mistral-7B-v0.1,256,1,1.6089252153634637,318.2248591239443
Nvidia H100 GPU,2,vLLM,mistralai/Mistral-7B-v0.1,256,16,2.017460743863679,4060.549889219326
Nvidia H100 GPU,2,vLLM,mistralai/Mistral-7B-v0.1,256,32,2.367919543896763,6919.154006828162
Nvidia H100 GPU,2,vLLM,mistralai/Mistral-7B-v0.1,256,64,3.7568147382650445,8722.28264711631
Nvidia H100 GPU,2,vLLM,mistralai/Mistral-7B-v0.1,512,1,3.2961788570682984,310.6627535711974
Nvidia H100 GPU,2,vLLM,mistralai/Mistral-7B-v0.1,512,16,4.15501241623521,3943.1891794069
Nvidia H100 GPU,2,vLLM,mistralai/Mistral-7B-v0.1,512,32,5.153642437467352,6358.221471046241
Nvidia H100 GPU,2,vLLM,mistralai/Mistral-7B-v0.1,512,64,9.133297329433844,7175.502738621831
Nvidia H100 GPU,2,vLLM,mistralai/Mistral-7B-v0.1,1024,1,6.59727329093148,310.4312811802343
Nvidia H100 GPU,2,vLLM,mistralai/Mistral-7B-v0.1,1024,16,9.046562638002797,3622.149241784741
Nvidia H100 GPU,2,vLLM,mistralai/Mistral-7B-v0.1,1024,32,11.77098355370302,5567.589122948278
Nvidia H100 GPU,2,vLLM,mistralai/Mistral-7B-v0.1,1024,64,24.9164574112326,5260.458894164922
Nvidia H100 GPU,2,vLLM,mistralai/Mistral-7B-v0.1,2048,1,13.245938672164145,309.22685823750595
Nvidia H100 GPU,2,vLLM,mistralai/Mistral-7B-v0.1,2048,16,20.720630022167462,3162.8381921731097
Nvidia H100 GPU,2,vLLM,mistralai/Mistral-7B-v0.1,2048,32,28.92073476483638,4532.111686158315
Nvidia H100 GPU,2,vLLM,mistralai/Mistral-7B-v0.1,2048,64,75.55930628396663,3469.3807142009964
Nvidia H100 GPU,4,vLLM,mistralai/Mistral-7B-v0.1,128,1,0.7597049551333385,336.9729238570894
Nvidia H100 GPU,4,vLLM,mistralai/Mistral-7B-v0.1,128,16,0.785315901700081,5215.735465349457
Nvidia H100 GPU,4,vLLM,mistralai/Mistral-7B-v0.1,128,32,0.9456661739667046,8662.67634977121
Nvidia H100 GPU,4,vLLM,mistralai/Mistral-7B-v0.1,128,64,1.277934783766735,12820.685537416764
Nvidia H100 GPU,4,vLLM,mistralai/Mistral-7B-v0.1,256,1,1.498859981533345,341.59294817933574
Nvidia H100 GPU,4,vLLM,mistralai/Mistral-7B-v0.1,256,16,1.6446171423333908,4981.098511704159
Nvidia H100 GPU,4,vLLM,mistralai/Mistral-7B-v0.1,256,32,1.9674503549332865,8327.529057553047
Nvidia H100 GPU,4,vLLM,mistralai/Mistral-7B-v0.1,256,64,2.6704054580332013,12270.795770517256
Nvidia H100 GPU,4,vLLM,mistralai/Mistral-7B-v0.1,512,1,2.988780320833318,342.6146755792654
Nvidia H100 GPU,4,vLLM,mistralai/Mistral-7B-v0.1,512,16,3.3913289495667414,4831.144440321289
Nvidia H100 GPU,4,vLLM,mistralai/Mistral-7B-v0.1,512,32,4.1202830357999725,7952.851713168277
Nvidia H100 GPU,4,vLLM,mistralai/Mistral-7B-v0.1,512,64,6.097516146100012,10747.983019596759
Nvidia H100 GPU,4,vLLM,mistralai/Mistral-7B-v0.1,1024,1,5.981086726333433,342.4126908214018
Nvidia H100 GPU,4,vLLM,mistralai/Mistral-7B-v0.1,1024,16,7.098035354500038,4616.488699119486
Nvidia H100 GPU,4,vLLM,mistralai/Mistral-7B-v0.1,1024,32,9.226083487199867,7103.339146120202
Nvidia H100 GPU,4,vLLM,mistralai/Mistral-7B-v0.1,1024,64,13.966797980866552,9384.541838405527
Nvidia H100 GPU,4,vLLM,mistralai/Mistral-7B-v0.1,2048,1,11.921416781166773,343.5833236256602
Nvidia H100 GPU,4,vLLM,mistralai/Mistral-7B-v0.1,2048,16,15.914307577800203,4118.05538378685
Nvidia H100 GPU,4,vLLM,mistralai/Mistral-7B-v0.1,2048,32,22.0398183586001,5947.054456955392
Nvidia H100 GPU,4,vLLM,mistralai/Mistral-7B-v0.1,2048,64,35.169020337666616,7453.83287572669
Nvidia H100 GPU,1,vLLM,Qwen/Qwen2-7B,128,1,1.0090108355673388,253.71382642888892
Nvidia H100 GPU,1,vLLM,Qwen/Qwen2-7B,128,16,1.1177339303663758,3664.5572695975998
Nvidia H100 GPU,1,vLLM,Qwen/Qwen2-7B,128,32,1.2986229464666394,6308.220582648118
Nvidia H100 GPU,1,vLLM,Qwen/Qwen2-7B,128,64,1.6116933864332774,10165.705299727171
Nvidia H100 GPU,1,vLLM,Qwen/Qwen2-7B,256,1,2.022681581600288,253.1293134112193
Nvidia H100 GPU,1,vLLM,Qwen/Qwen2-7B,256,16,2.2902416307000144,3576.915156107833
Nvidia H100 GPU,1,vLLM,Qwen/Qwen2-7B,256,32,2.6719676215664854,6131.810830250483
Nvidia H100 GPU,1,vLLM,Qwen/Qwen2-7B,256,64,3.3492973190995445,9783.54468954988
Nvidia H100 GPU,1,vLLM,Qwen/Qwen2-7B,512,1,4.05186700206638,252.7230038591539
Nvidia H100 GPU,1,vLLM,Qwen/Qwen2-7B,512,16,4.80006958493359,3413.283851431224
Nvidia H100 GPU,1,vLLM,Qwen/Qwen2-7B,512,32,5.620229598433677,5830.366789487077
Nvidia H100 GPU,1,vLLM,Qwen/Qwen2-7B,512,64,7.131558388933627,9189.576306588933
Nvidia H100 GPU,1,vLLM,Qwen/Qwen2-7B,1024,1,8.143873280466748,251.47739036069868
Nvidia H100 GPU,1,vLLM,Qwen/Qwen2-7B,1024,16,10.419460508299744,3144.8845143084195
Nvidia H100 GPU,1,vLLM,Qwen/Qwen2-7B,1024,32,12.17064623443354,5384.759259092067
Nvidia H100 GPU,1,vLLM,Qwen/Qwen2-7B,1024,64,16.05465417126652,8164.11232542046
Nvidia H100 GPU,1,vLLM,Qwen/Qwen2-7B,2048,1,16.309522980566665,251.14161860408296
Nvidia H100 GPU,1,vLLM,Qwen/Qwen2-7B,2048,16,22.253599954100356,2944.961720133942
Nvidia H100 GPU,1,vLLM,Qwen/Qwen2-7B,2048,32,28.259595786599917,4638.141358771716
Nvidia H100 GPU,1,vLLM,Qwen/Qwen2-7B,2048,64,38.67694664050032,6777.784255737954
Nvidia H100 GPU,2,vLLM,Qwen/Qwen2-7B,128,1,0.8071707094338004,317.15719736606184
Nvidia H100 GPU,2,vLLM,Qwen/Qwen2-7B,128,16,0.9603310770333338,4265.195720473206
Nvidia H100 GPU,2,vLLM,Qwen/Qwen2-7B,128,32,1.1173771383325706,7331.454814105722
Nvidia H100 GPU,2,vLLM,Qwen/Qwen2-7B,128,64,1.4646148632998424,11186.558603595024
Nvidia H100 GPU,2,vLLM,Qwen/Qwen2-7B,256,1,1.5990865490000337,320.18279455866355
Nvidia H100 GPU,2,vLLM,Qwen/Qwen2-7B,256,16,1.9784907360998962,4140.529874882556
Nvidia H100 GPU,2,vLLM,Qwen/Qwen2-7B,256,32,2.310991575364945,7089.597458793283
Nvidia H100 GPU,2,vLLM,Qwen/Qwen2-7B,256,64,3.093682265366806,10591.908667167158
Nvidia H100 GPU,2,vLLM,Qwen/Qwen2-7B,512,1,3.190981564699905,320.90439234370876
Nvidia H100 GPU,2,vLLM,Qwen/Qwen2-7B,512,16,4.16448662929979,3934.218418358754
Nvidia H100 GPU,2,vLLM,Qwen/Qwen2-7B,512,32,4.867964327566491,6731.355818373635
Nvidia H100 GPU,2,vLLM,Qwen/Qwen2-7B,512,64,6.574645170500299,9967.990408676766
Nvidia H100 GPU,2,vLLM,Qwen/Qwen2-7B,1024,1,6.431115485800062,318.4517529691381
Nvidia H100 GPU,2,vLLM,Qwen/Qwen2-7B,1024,16,8.775172005967155,3734.1718176826184
Nvidia H100 GPU,2,vLLM,Qwen/Qwen2-7B,1024,32,10.85126640410017,6039.479408158029
Nvidia H100 GPU,2,vLLM,Qwen/Qwen2-7B,1024,64,14.6904887666659,8922.23547370423
Nvidia H100 GPU,2,vLLM,Qwen/Qwen2-7B,2048,1,12.904158030799833,317.4170674462919
Nvidia H100 GPU,2,vLLM,Qwen/Qwen2-7B,2048,16,18.667042486467228,3510.786459478553
Nvidia H100 GPU,2,vLLM,Qwen/Qwen2-7B,2048,32,24.377122494266466,5376.844622691965
Nvidia H100 GPU,2,vLLM,Qwen/Qwen2-7B,2048,64,34.5641696976328,7584.27013561253
Nvidia H100 GPU,4,vLLM,Qwen/Qwen2-7B,128,1,0.7467736294667702,342.8080343206488
Nvidia H100 GPU,4,vLLM,Qwen/Qwen2-7B,128,16,0.7898699483332166,5185.663802811309
Nvidia H100 GPU,4,vLLM,Qwen/Qwen2-7B,128,32,0.9668516588006848,8472.86129721454
Nvidia H100 GPU,4,vLLM,Qwen/Qwen2-7B,128,64,1.249378348666505,13113.721730080468
